"location_code"|"location_region_code"|"location_name_th"|"province_name_th"|"province_name_en"|"province_abbr_name_th"|"province_abbr_name_en"|"district_name_th"|"district_name_en"|"sub_district_name_th"|"sub_district_name_en"|"post_code"|"last_upd_date"
"0103805612"|"104900002 "|"จังหวัดเชียงราย อำเภอขุนตาล"|"จังหวัดเชียงราย"|"Chiang Rai"|||"อำเภอขุนตาล"|"KHUN TAN"||||"2020-10-29 12:17:55"
"0103805613"|"104900002 "|"จังหวัดเชียงราย อำเภอขุนตาล ตำบลต้า"|"จังหวัดเชียงราย"|"Chiang Rai"|||"อำเภอขุนตาล"|"KHUN TAN"|"ตำบลต้า"|"TA"|"57340"|"2020-10-29 12:17:55"
"0103805614"|"104900002 "|"จังหวัดเชียงราย อำเภอขุนตาล ตำบลป่าตาล"|"จังหวัดเชียงราย"|"Chiang Rai"|||"อำเภอขุนตาล"|"KHUN TAN"|"ตำบลป่าตาล"|"PA TAN"|"57340"|"2020-10-29 12:17:55"
"0103805615"|"104900002 "|"จังหวัดเชียงราย อำเภอขุนตาล ตำบลยางฮอม"|"จังหวัดเชียงราย"|"Chiang Rai"|||"อำเภอขุนตาล"|"KHUN TAN"|"ตำบลยางฮอม"|"YANG HOM"|"57340"|"2020-10-29 12:17:56"
"0103805616"|"104900002 "|"จังหวัดเชียงราย อำเภอแม่ฟ้าหลวง"|"จังหวัดเชียงราย"|"Chiang Rai"|||"อำเภอแม่ฟ้าหลวง"|"MAE FA LUANG"||||"2020-10-29 12:17:56"
"0103805617"|"104900002 "|"จังหวัดเชียงราย อำเภอแม่ฟ้าหลวง ตำบลเทอดไทย"|"จังหวัดเชียงราย"|"Chiang Rai"|||"อำเภอแม่ฟ้าหลวง"|"MAE FA LUANG"|"ตำบลเทอดไทย"|"THOET THAI"|"57240"|"2020-10-29 12:17:56"
"0103805618"|"104900002 "|"จังหวัดเชียงราย อำเภอแม่ฟ้าหลวง ตำบลแม่สลองใน"|"จังหวัดเชียงราย"|"Chiang Rai"|||"อำเภอแม่ฟ้าหลวง"|"MAE FA LUANG"|"ตำบลแม่สลองใน"|"MAE SALONG NAI"|"57110"|"2020-10-29 12:17:57"
"0103805619"|"104900002 "|"จังหวัดเชียงราย อำเภอแม่ฟ้าหลวง ตำบลแม่สลองนอก"|"จังหวัดเชียงราย"|"Chiang Rai"|||"อำเภอแม่ฟ้าหลวง"|"MAE FA LUANG"|"ตำบลแม่สลองนอก"|"MAE SALONG NOK"|"57110"|"2020-10-29 12:17:57"
"0103805620"|"104900002 "|"จังหวัดเชียงราย อำเภอแม่ฟ้าหลวง ตำบลแม่ฟ้าหลวง"|"จังหวัดเชียงราย"|"Chiang Rai"|||"อำเภอแม่ฟ้าหลวง"|"MAE FA LUANG"|"ตำบลแม่ฟ้าหลวง"|"MAE FA LUANG"|"57240"|"2020-10-29 12:17:57"
"0103805621"|"104900002 "|"จังหวัดเชียงราย อำเภอแม่ลาว"|"จังหวัดเชียงราย"|"Chiang Rai"|||"อำเภอแม่ลาว"|"MAE LAO"||||"2020-10-29 12:17:58"
"0103805622"|"104900002 "|"จังหวัดเชียงราย อำเภอแม่ลาว ตำบลดงมะดะ"|"จังหวัดเชียงราย"|"Chiang Rai"|||"อำเภอแม่ลาว"|"MAE LAO"|"ตำบลดงมะดะ"|"DONG MADA"|"57250"|"2020-10-29 12:17:58"
"0103805623"|"104900002 "|"จังหวัดเชียงราย อำเภอแม่ลาว ตำบลจอมหมอกแก้ว"|"จังหวัดเชียงราย"|"Chiang Rai"|||"อำเภอแม่ลาว"|"MAE LAO"|"ตำบลจอมหมอกแก้ว"|"CHOM MOK KAEO"|"57250"|"2020-10-29 12:17:59"
"0103805624"|"104900002 "|"จังหวัดเชียงราย อำเภอแม่ลาว ตำบลบัวสลี"|"จังหวัดเชียงราย"|"Chiang Rai"|||"อำเภอแม่ลาว"|"MAE LAO"|"ตำบลบัวสลี"|"BUA SALI"|"57250"|"2020-10-29 12:17:59"
"0103805625"|"104900002 "|"จังหวัดเชียงราย อำเภอแม่ลาว ตำบลป่าก่อดำ"|"จังหวัดเชียงราย"|"Chiang Rai"|||"อำเภอแม่ลาว"|"MAE LAO"|"ตำบลป่าก่อดำ"|"PA KO DAM"|"57250"|"2020-10-29 12:17:59"
"0103805626"|"104900002 "|"จังหวัดเชียงราย อำเภอแม่ลาว ตำบลโป่งแพร่"|"จังหวัดเชียงราย"|"Chiang Rai"|||"อำเภอแม่ลาว"|"MAE LAO"|"ตำบลโป่งแพร่"|"PONG PHRAE"|"57000"|"2020-10-29 12:18:00"
"0103805627"|"104900002 "|"จังหวัดเชียงราย อำเภอเวียงเชียงรุ้ง"|"จังหวัดเชียงราย"|"Chiang Rai"|||"อำเภอเวียงเชียงรุ้ง"|"WIANG CHIANG RUNG"||||"2020-10-29 12:18:00"
"0103805628"|"104900002 "|"จังหวัดเชียงราย อำเภอเวียงเชียงรุ้ง ตำบลทุ่งก่อ"|"จังหวัดเชียงราย"|"Chiang Rai"|||"อำเภอเวียงเชียงรุ้ง"|"WIANG CHIANG RUNG"|"ตำบลทุ่งก่อ"|"THUNG KO"|"57210"|"2020-10-29 12:18:00"
"0103805629"|"104900002 "|"จังหวัดเชียงราย อำเภอเวียงเชียงรุ้ง ตำบลดงมหาวัน"|"จังหวัดเชียงราย"|"Chiang Rai"|||"อำเภอเวียงเชียงรุ้ง"|"WIANG CHIANG RUNG"|"ตำบลดงมหาวัน"|"DONG MAHA WAN"|"57210"|"2020-10-29 12:18:01"
"0103805630"|"104900002 "|"จังหวัดเชียงราย อำเภอเวียงเชียงรุ้ง ตำบลป่าซาง"|"จังหวัดเชียงราย"|"Chiang Rai"|||"อำเภอเวียงเชียงรุ้ง"|"WIANG CHIANG RUNG"|"ตำบลป่าซาง"|"PA SANG"|"57210"|"2020-10-29 12:18:01"
"0103805631"|"104900002 "|"จังหวัดเชียงราย อำเภอดอยหลวง"|"จังหวัดเชียงราย"|"Chiang Rai"|||"อำเภอดอยหลวง"|"DOI LUANG"||||"2020-10-29 12:18:02"
"0103805632"|"104900002 "|"จังหวัดเชียงราย อำเภอดอยหลวง ตำบลปงน้อย"|"จังหวัดเชียงราย"|"Chiang Rai"|||"อำเภอดอยหลวง"|"DOI LUANG"|"ตำบลปงน้อย"|"PONG NOI"|"57110"|"2020-10-29 12:18:02"
"0103805633"|"104900002 "|"จังหวัดเชียงราย อำเภอดอยหลวง ตำบลโชคชัย"|"จังหวัดเชียงราย"|"Chiang Rai"|||"อำเภอดอยหลวง"|"DOI LUANG"|"ตำบลโชคชัย"|"CHOK CHAI"|"57110"|"2020-10-29 12:18:02"
"0103805634"|"104900002 "|"จังหวัดเชียงราย อำเภอดอยหลวง ตำบลหนองป่าก่อ"|"จังหวัดเชียงราย"|"Chiang Rai"|||"อำเภอดอยหลวง"|"DOI LUANG"|"ตำบลหนองป่าก่อ"|"NONG PA KO"|"57110"|"2020-10-29 12:18:03"
"0103805635"|"104900002 "|"จังหวัดแม่ฮ่องสอน"|"จังหวัดแม่ฮ่องสอน"|"Mae Hong Son"||||||||"2020-10-29 12:18:03"
"0103805636"|"104900002 "|"จังหวัดแม่ฮ่องสอน อำเภอเมืองแม่ฮ่องสอน"|"จังหวัดแม่ฮ่องสอน"|"Mae Hong Son"|||"อำเภอเมืองแม่ฮ่องสอน"|"MUEANG MAE HONG SON"||||"2020-10-29 12:18:03"
"0103805637"|"104900002 "|"จังหวัดแม่ฮ่องสอน อำเภอเมืองแม่ฮ่องสอน ตำบลจองคำ"|"จังหวัดแม่ฮ่องสอน"|"Mae Hong Son"|||"อำเภอเมืองแม่ฮ่องสอน"|"MUEANG MAE HONG SON"|"ตำบลจองคำ"|"CHONG KHAM"|"58000"|"2020-10-29 12:18:04"
"0103805638"|"104900002 "|"จังหวัดแม่ฮ่องสอน อำเภอเมืองแม่ฮ่องสอน ตำบลห้วยโป่ง"|"จังหวัดแม่ฮ่องสอน"|"Mae Hong Son"|||"อำเภอเมืองแม่ฮ่องสอน"|"MUEANG MAE HONG SON"|"ตำบลห้วยโป่ง"|"HUAI PONG"|"58000"|"2020-10-29 12:18:04"
"0103805639"|"104900002 "|"จังหวัดแม่ฮ่องสอน อำเภอเมืองแม่ฮ่องสอน ตำบลผาบ่อง"|"จังหวัดแม่ฮ่องสอน"|"Mae Hong Son"|||"อำเภอเมืองแม่ฮ่องสอน"|"MUEANG MAE HONG SON"|"ตำบลผาบ่อง"|"PHA BONG"|"58000"|"2020-10-29 12:18:04"
"0103805640"|"104900002 "|"จังหวัดแม่ฮ่องสอน อำเภอเมืองแม่ฮ่องสอน ตำบลปางหมู"|"จังหวัดแม่ฮ่องสอน"|"Mae Hong Son"|||"อำเภอเมืองแม่ฮ่องสอน"|"MUEANG MAE HONG SON"|"ตำบลปางหมู"|"PANG MU"|"58000"|"2020-10-29 12:18:05"
"0103805641"|"104900002 "|"จังหวัดแม่ฮ่องสอน อำเภอเมืองแม่ฮ่องสอน ตำบลหมอกจำแป่"|"จังหวัดแม่ฮ่องสอน"|"Mae Hong Son"|||"อำเภอเมืองแม่ฮ่องสอน"|"MUEANG MAE HONG SON"|"ตำบลหมอกจำแป่"|"MOK CHAMPAE"|"58000"|"2020-10-29 12:18:05"
"0103805642"|"104900002 "|"จังหวัดแม่ฮ่องสอน อำเภอเมืองแม่ฮ่องสอน ตำบลห้วยผา"|"จังหวัดแม่ฮ่องสอน"|"Mae Hong Son"|||"อำเภอเมืองแม่ฮ่องสอน"|"MUEANG MAE HONG SON"|"ตำบลห้วยผา"|"HUAI PHA"|"58000"|"2020-10-29 12:18:06"
"0103805643"|"104900002 "|"จังหวัดแม่ฮ่องสอน อำเภอเมืองแม่ฮ่องสอน ตำบลห้วยปูลิง"|"จังหวัดแม่ฮ่องสอน"|"Mae Hong Son"|||"อำเภอเมืองแม่ฮ่องสอน"|"MUEANG MAE HONG SON"|"ตำบลห้วยปูลิง"|"HUAI PU LING"|"58000"|"2020-10-29 12:18:06"
"0103805644"|"104900002 "|"จังหวัดแม่ฮ่องสอน อำเภอขุนยวม"|"จังหวัดแม่ฮ่องสอน"|"Mae Hong Son"|||"อำเภอขุนยวม"|"KHUN YUAM"||||"2020-10-29 12:18:06"
"0103805645"|"104900002 "|"จังหวัดแม่ฮ่องสอน อำเภอขุนยวม ตำบลขุนยวม"|"จังหวัดแม่ฮ่องสอน"|"Mae Hong Son"|||"อำเภอขุนยวม"|"KHUN YUAM"|"ตำบลขุนยวม"|"KHUN YUAM"|"58140"|"2020-10-29 12:18:07"
"0103805646"|"104900002 "|"จังหวัดแม่ฮ่องสอน อำเภอขุนยวม ตำบลแม่เงา"|"จังหวัดแม่ฮ่องสอน"|"Mae Hong Son"|||"อำเภอขุนยวม"|"KHUN YUAM"|"ตำบลแม่เงา"|"MAE NGAO"|"58140"|"2020-10-29 12:18:07"
"0103805647"|"104900002 "|"จังหวัดแม่ฮ่องสอน อำเภอขุนยวม ตำบลเมืองปอน"|"จังหวัดแม่ฮ่องสอน"|"Mae Hong Son"|||"อำเภอขุนยวม"|"KHUN YUAM"|"ตำบลเมืองปอน"|"MUEANG PON"|"58140"|"2020-10-29 12:18:07"
"0103805648"|"104900002 "|"จังหวัดแม่ฮ่องสอน อำเภอขุนยวม ตำบลแม่ยวมน้อย"|"จังหวัดแม่ฮ่องสอน"|"Mae Hong Son"|||"อำเภอขุนยวม"|"KHUN YUAM"|"ตำบลแม่ยวมน้อย"|"MAE YUAM NOI"|"58140"|"2020-10-29 12:18:08"
"0103805649"|"104900002 "|"จังหวัดแม่ฮ่องสอน อำเภอขุนยวม ตำบลแม่กิ๊"|"จังหวัดแม่ฮ่องสอน"|"Mae Hong Son"|||"อำเภอขุนยวม"|"KHUN YUAM"|"ตำบลแม่กิ๊"|"MAE KI"|"58140"|"2020-10-29 12:18:08"
"0103805650"|"104900002 "|"จังหวัดแม่ฮ่องสอน อำเภอขุนยวม ตำบลแม่อูคอ"|"จังหวัดแม่ฮ่องสอน"|"Mae Hong Son"|||"อำเภอขุนยวม"|"KHUN YUAM"|"ตำบลแม่อูคอ"|"MAE UKHO"|"58140"|"2020-10-29 12:18:08"
"0103805651"|"104900002 "|"จังหวัดแม่ฮ่องสอน อำเภอปาย"|"จังหวัดแม่ฮ่องสอน"|"Mae Hong Son"|||"อำเภอปาย"|"PAI"||||"2020-10-29 12:18:09"
"0103805652"|"104900002 "|"จังหวัดแม่ฮ่องสอน อำเภอปาย ตำบลเวียงใต้"|"จังหวัดแม่ฮ่องสอน"|"Mae Hong Son"|||"อำเภอปาย"|"PAI"|"ตำบลเวียงใต้"|"WIANG TAI"|"58130"|"2020-10-29 12:18:09"
